Date,Temperature,Humidity,Co2_levels,Location,Wind_speed,Rainfall,Pressure,Day,Month,Year,Day_of_Week,Is_Rainy,Feels_Hot,High_CO2,Humidity_Level
3/22/2039,30.3,79,414.1,Karachi,15,0,1010,22,3,2039,1,0,1,0,Moderate
3/23/2039,24.9,66,412.7,Karachi,10,0.4,1007,23,3,2039,2,1,0,0,Moderate
3/24/2039,27.9,79,412.7,Karachi,12,0.1,1010,24,3,2039,3,1,0,0,Moderate
3/25/2039,26.1,80,423,Karachi,12,0.2,1014,25,3,2039,4,1,0,1,Moderate
3/26/2039,30.2,68,414.4,Karachi,16,0,1014,26,3,2039,5,0,1,0,Moderate
3/27/2039,28.1,90,419.1,Karachi,15,0,1005,27,3,2039,6,0,0,1,High
3/28/2039,30.1,81,420.1,Karachi,11,0.1,1005,28,3,2039,0,1,1,1,High
3/29/2039,31.3,76,414.4,Karachi,11,0.1,1008,29,3,2039,1,1,1,0,Moderate
3/30/2039,30.1,87,416.1,Karachi,18,0.1,1005,30,3,2039,2,1,1,1,High
3/31/2039,28.8,71,415.3,Karachi,15,0,1006,31,3,2039,3,0,0,1,Moderate
4/1/2039,25,74,410.2,Karachi,14,0,1011,1,4,2039,4,0,0,0,Moderate
4/2/2039,28,69,410.3,Karachi,15,0,1010,2,4,2039,5,0,0,0,Moderate
4/3/2039,26.4,89,415.1,Karachi,16,0.1,1005,3,4,2039,6,1,0,1,High
4/4/2039,27,82,413.7,Karachi,13,0,1014,4,4,2039,0,0,0,0,High
4/5/2039,26.9,83,420.7,Karachi,6,0,1009,5,4,2039,1,0,0,1,High
4/6/2039,25.1,82,414.3,Karachi,17,0.1,1008,6,4,2039,2,1,0,0,High
4/7/2039,22.1,83,420.9,Karachi,5,0,1013,7,4,2039,3,0,0,1,High
4/8/2039,26,80,413.6,Karachi,16,0.1,1011,8,4,2039,4,1,0,0,Moderate
4/9/2039,28.6,81,420.7,Karachi,6,0.2,1010,9,4,2039,5,1,0,1,High
4/10/2039,24,81,416.5,Karachi,18,0,1009,10,4,2039,6,0,0,1,High
4/11/2039,28,77,416.7,Karachi,18,0.1,1012,11,4,2039,0,1,0,1,Moderate
4/12/2039,33.7,80,413.5,Karachi,7,0.1,1009,12,4,2039,1,1,1,0,Moderate
4/13/2039,31.1,81,416.7,Karachi,19,0,1009,13,4,2039,2,0,1,1,High
4/14/2039,32.9,81,420.1,Karachi,13,0.1,1006,14,4,2039,3,1,1,1,High
4/15/2039,29.2,73,414.6,Karachi,14,0.1,1013,15,4,2039,4,1,0,0,Moderate
4/16/2039,31.5,73,414,Karachi,17,0.1,1015,16,4,2039,5,1,1,0,Moderate
4/17/2039,25.8,85,414.3,Karachi,11,0.2,1011,17,4,2039,6,1,0,0,High
4/18/2039,26.1,78,419.9,Karachi,9,0,1009,18,4,2039,0,0,0,1,Moderate
4/19/2039,19.8,83,417.6,Karachi,9,0.1,1013,19,4,2039,1,1,0,1,High
4/20/2039,31.6,75,419.3,Karachi,10,0.1,1012,20,4,2039,2,1,1,1,Moderate
4/21/2039,32.6,73,415.9,Karachi,6,0,1009,21,4,2039,3,0,1,1,Moderate
4/22/2039,26.3,76,415.1,Karachi,5,0.3,1013,22,4,2039,4,1,0,1,Moderate
4/23/2039,27.2,79,416.3,Karachi,15,0,1009,23,4,2039,5,0,0,1,Moderate
4/24/2039,25.7,77,418.2,Karachi,5,0.1,1006,24,4,2039,6,1,0,1,Moderate
4/25/2039,29.1,86,414.3,Karachi,7,0.1,1010,25,4,2039,0,1,0,0,High
4/26/2039,31.4,81,419.1,Karachi,5,0.1,1013,26,4,2039,1,1,1,1,High
4/27/2039,22.8,89,416.1,Karachi,13,0,1010,27,4,2039,2,0,0,1,High
4/28/2039,29.2,82,407.8,Karachi,14,0,1006,28,4,2039,3,0,0,0,High
4/29/2039,27.2,68,417.7,Karachi,17,0,1009,29,4,2039,4,0,0,1,Moderate
4/30/2039,28.3,85,411.2,Karachi,19,0.1,1014,30,4,2039,5,1,0,0,High
5/1/2039,29.4,72,417.6,Karachi,17,0,1011,1,5,2039,6,0,0,1,Moderate
5/2/2039,27.4,81,417.7,Karachi,17,0.1,1010,2,5,2039,0,1,0,1,High
5/3/2039,27.7,76,416,Karachi,19,0,1010,3,5,2039,1,0,0,1,Moderate
5/4/2039,27.4,91,416.6,Karachi,9,0,1013,4,5,2039,2,0,0,1,High
5/5/2039,30.9,87,418.3,Karachi,13,0,1013,5,5,2039,3,0,1,1,High
5/6/2039,29.3,76,413.5,Karachi,9,0.1,1006,6,5,2039,4,1,0,0,Moderate
5/7/2039,28.7,79,417.4,Karachi,5,0.1,1013,7,5,2039,5,1,0,1,Moderate
5/8/2039,24.2,81,418.5,Karachi,15,0,1012,8,5,2039,6,0,0,1,High
5/9/2039,26.9,84,420.3,Karachi,16,0,1015,9,5,2039,0,0,0,1,High
5/10/2039,30.7,80,411.7,Karachi,11,0.4,1010,10,5,2039,1,1,1,0,Moderate
5/11/2039,28.1,75,416.2,Karachi,11,0,1013,11,5,2039,2,0,0,1,Moderate
5/12/2039,30,76,412.1,Karachi,8,0.2,1011,12,5,2039,3,1,0,0,Moderate
5/13/2039,33.3,80,412,Karachi,7,0.1,1007,13,5,2039,4,1,1,0,Moderate
5/14/2039,31.1,86,416.1,Karachi,5,0,1013,14,5,2039,5,0,1,1,High
5/15/2039,28.3,82,415.2,Karachi,11,0.1,1012,15,5,2039,6,1,0,1,High
5/16/2039,26.5,76,418.4,Karachi,9,0.3,1008,16,5,2039,0,1,0,1,Moderate
5/17/2039,20.3,83,414,Karachi,14,0.2,1011,17,5,2039,1,1,0,0,High
5/18/2039,27.5,78,414.6,Karachi,5,0.1,1016,18,5,2039,2,1,0,0,Moderate
5/19/2039,27,84,415.6,Karachi,5,0.1,1009,19,5,2039,3,1,0,1,High
5/20/2039,29.2,93,412.4,Karachi,19,0,1012,20,5,2039,4,0,0,0,High
5/21/2039,27.5,78,412.8,Karachi,7,0,1007,21,5,2039,5,0,0,0,Moderate
5/22/2039,27,84,418.3,Karachi,7,0,1008,22,5,2039,6,0,0,1,High
5/23/2039,22.7,76,413.4,Karachi,6,0.3,1012,23,5,2039,0,1,0,0,Moderate
5/24/2039,25.2,79,418.5,Karachi,12,0,1011,24,5,2039,1,0,0,1,Moderate
5/25/2039,29.4,80,416.8,Karachi,17,0,1009,25,5,2039,2,0,0,1,Moderate
5/26/2039,33.1,79,410.4,Karachi,16,0.1,1015,26,5,2039,3,1,1,0,Moderate
5/27/2039,27.7,92,416.6,Karachi,12,0.1,1007,27,5,2039,4,1,0,1,High
5/28/2039,29,78,416.6,Karachi,10,0,1010,28,5,2039,5,0,0,1,Moderate
5/29/2039,30.9,83,416.3,Karachi,9,0,1011,29,5,2039,6,0,1,1,High
5/30/2039,25.6,70,414.6,Karachi,17,0.1,1007,30,5,2039,0,1,0,0,Moderate
5/31/2039,29.1,82,412.2,Karachi,18,0.1,1012,31,5,2039,1,1,0,0,High
6/1/2039,25.8,86,419,Karachi,10,0.1,1013,1,6,2039,2,1,0,1,High
6/2/2039,30.6,77,414.7,Karachi,5,0,1010,2,6,2039,3,0,1,0,Moderate
6/3/2039,28.5,67,412.3,Karachi,6,0.1,1008,3,6,2039,4,1,0,0,Moderate
6/4/2039,28.9,80,416.4,Karachi,11,0.1,1009,4,6,2039,5,1,0,1,Moderate
6/5/2039,25.7,80,412.8,Karachi,5,0,1002,5,6,2039,6,0,0,0,Moderate
6/6/2039,30.1,84,412.2,Karachi,12,0,1013,6,6,2039,0,0,1,0,High
6/7/2039,34.3,90,413.9,Karachi,7,0.2,1011,7,6,2039,1,1,1,0,High
6/8/2039,25,78,413,Karachi,18,0.1,1009,8,6,2039,2,1,0,0,Moderate
6/9/2039,27,76,412.3,Karachi,8,0,1005,9,6,2039,3,0,0,0,Moderate
6/10/2039,28.7,74,417.4,Karachi,11,0,1013,10,6,2039,4,0,0,1,Moderate
6/11/2039,30.4,81,414.7,Karachi,14,0.1,1009,11,6,2039,5,1,1,0,High
6/12/2039,26.3,82,418.8,Karachi,11,0.1,1012,12,6,2039,6,1,0,1,High
6/13/2039,19.5,77,412.4,Karachi,6,0.3,1010,13,6,2039,0,1,0,0,Moderate
6/14/2039,32.1,84,409.8,Karachi,9,0.1,1005,14,6,2039,1,1,1,0,High
6/15/2039,30.3,82,415.4,Karachi,12,0,1014,15,6,2039,2,0,1,1,High
6/16/2039,22.8,80,420.6,Karachi,13,0.1,1013,16,6,2039,3,1,0,1,Moderate
6/17/2039,26.2,75,416.6,Karachi,17,0,1012,17,6,2039,4,0,0,1,Moderate
6/18/2039,32.7,78,424.6,Karachi,9,0,1011,18,6,2039,5,0,1,1,Moderate
6/19/2039,32.3,68,416,Karachi,6,0,1006,19,6,2039,6,0,1,1,Moderate
6/20/2039,30.8,81,415.7,Karachi,8,0,1013,20,6,2039,0,0,1,1,High
6/21/2039,27.5,80,408.5,Karachi,15,0.2,1017,21,6,2039,1,1,0,0,Moderate
6/22/2039,28.2,81,416.3,Karachi,9,0.1,1010,22,6,2039,2,1,0,1,High
6/23/2039,27.6,83,415.5,Karachi,10,0,1010,23,6,2039,3,0,0,1,High
6/24/2039,31.4,82,413.8,Karachi,16,0.1,1007,24,6,2039,4,1,1,0,High
6/25/2039,25.4,79,414.6,Karachi,10,0.1,1004,25,6,2039,5,1,0,0,Moderate
6/26/2039,25.6,80,414.8,Karachi,17,0.2,1009,26,6,2039,6,1,0,0,Moderate
6/27/2039,31,73,414.5,Karachi,16,0.2,1014,27,6,2039,0,1,1,0,Moderate
6/28/2039,27.9,77,421.3,Karachi,5,0,1014,28,6,2039,1,0,0,1,Moderate
6/29/2039,32.1,80,413.9,Karachi,10,0.2,1010,29,6,2039,2,1,1,0,Moderate
6/30/2039,26,76,415.5,Karachi,15,0,1011,30,6,2039,3,0,0,1,Moderate
7/1/2039,27.8,84,413.8,Karachi,14,0,1006,1,7,2039,4,0,0,0,High
7/2/2039,25.2,77,417.4,Karachi,5,0,1010,2,7,2039,5,0,0,1,Moderate
7/3/2039,28,81,415.5,Karachi,17,0,1008,3,7,2039,6,0,0,1,High
7/4/2039,23.6,81,414.2,Karachi,9,0.2,1010,4,7,2039,0,1,0,0,High
7/5/2039,26.5,84,409.2,Karachi,15,0.1,1009,5,7,2039,1,1,0,0,High
7/6/2039,23.7,85,415.7,Karachi,19,0.1,1009,6,7,2039,2,1,0,1,High
7/7/2039,30.1,83,414.1,Karachi,11,0.3,1013,7,7,2039,3,1,1,0,High
7/8/2039,30.1,69,414.8,Karachi,18,0,1016,8,7,2039,4,0,1,0,Moderate
7/9/2039,22.8,86,411.5,Karachi,18,0,1009,9,7,2039,5,0,0,0,High
7/10/2039,32,88,419.3,Karachi,12,0.1,1014,10,7,2039,6,1,1,1,High
7/11/2039,35.5,78,417.6,Karachi,15,0.2,1006,11,7,2039,0,1,1,1,Moderate
7/12/2039,28.1,81,419.3,Karachi,15,0.4,1010,12,7,2039,1,1,0,1,High
7/13/2039,26.1,76,418.4,Karachi,17,0,1006,13,7,2039,2,0,0,1,Moderate
7/14/2039,36.5,70,416.8,Karachi,9,0.2,1009,14,7,2039,3,1,1,1,Moderate
7/15/2039,24,76,411.6,Karachi,6,0.2,1012,15,7,2039,4,1,0,0,Moderate
7/16/2039,28.1,77,420.5,Karachi,7,0,1013,16,7,2039,5,0,0,1,Moderate
7/17/2039,28.5,78,412.2,Karachi,16,0.1,1008,17,7,2039,6,1,0,0,Moderate
7/18/2039,32,75,414.2,Karachi,11,0,1011,18,7,2039,0,0,1,0,Moderate
7/19/2039,29.1,76,417.1,Karachi,14,0.1,1014,19,7,2039,1,1,0,1,Moderate
7/20/2039,26.5,80,417.3,Karachi,8,0.2,1013,20,7,2039,2,1,0,1,Moderate
7/21/2039,25.1,76,416.7,Karachi,19,0.2,1011,21,7,2039,3,1,0,1,Moderate
7/22/2039,27,83,413.8,Karachi,5,0.1,1008,22,7,2039,4,1,0,0,High
7/23/2039,25,83,413.2,Karachi,7,0.2,1008,23,7,2039,5,1,0,0,High
7/24/2039,28.1,92,422.6,Karachi,14,0,1007,24,7,2039,6,0,0,1,High
7/25/2039,26.3,86,414.9,Karachi,18,0,1010,25,7,2039,0,0,0,0,High
7/26/2039,23.5,81,414.5,Karachi,19,0,1008,26,7,2039,1,0,0,0,High
7/27/2039,31.8,77,412.9,Karachi,6,0.1,1012,27,7,2039,2,1,1,0,Moderate
7/28/2039,26.5,81,415.7,Karachi,13,0.2,1011,28,7,2039,3,1,0,1,High
7/29/2039,24.2,82,415.6,Karachi,5,0.1,1011,29,7,2039,4,1,0,1,High
7/30/2039,27.5,77,415,Karachi,13,0.3,1004,30,7,2039,5,1,0,0,Moderate
7/31/2039,28.2,84,416.1,Karachi,19,0.1,1010,31,7,2039,6,1,0,1,High
8/1/2039,22.8,73,420.3,Karachi,14,0.1,1009,1,8,2039,0,1,0,1,Moderate
8/2/2039,29,79,413.2,Karachi,9,0.1,1016,2,8,2039,1,1,0,0,Moderate
8/3/2039,24.9,83,415.1,Karachi,16,0.2,1006,3,8,2039,2,1,0,1,High
8/4/2039,33.1,79,413.1,Karachi,10,0,1009,4,8,2039,3,0,1,0,Moderate
8/5/2039,29.6,79,415.9,Karachi,10,0,1011,5,8,2039,4,0,0,1,Moderate
8/6/2039,26.8,79,413.3,Karachi,16,0,1007,6,8,2039,5,0,0,0,Moderate
8/7/2039,25.8,76,413.4,Karachi,10,0.2,1016,7,8,2039,6,1,0,0,Moderate
8/8/2039,27.7,86,410.6,Karachi,13,0.3,1016,8,8,2039,0,1,0,0,High
8/9/2039,29.8,75,415.3,Karachi,18,0,1007,9,8,2039,1,0,0,1,Moderate
8/10/2039,27.9,82,416.3,Karachi,17,0.3,1008,10,8,2039,2,1,0,1,High
8/11/2039,27.3,82,420.6,Karachi,17,0.1,1016,11,8,2039,3,1,0,1,High
8/12/2039,28.2,75,416.4,Karachi,13,0.1,1014,12,8,2039,4,1,0,1,Moderate
8/13/2039,26.2,80,413.7,Karachi,15,0.2,1009,13,8,2039,5,1,0,0,Moderate
8/14/2039,27,75,410.9,Karachi,14,0.1,1011,14,8,2039,6,1,0,0,Moderate
8/15/2039,21.7,87,411.3,Karachi,11,0.1,1006,15,8,2039,0,1,0,0,High
8/16/2039,30.9,74,411.1,Karachi,7,0,1017,16,8,2039,1,0,1,0,Moderate
8/17/2039,28.9,77,420.6,Karachi,19,0,1010,17,8,2039,2,0,0,1,Moderate
8/18/2039,25.7,74,415.9,Karachi,11,0.1,1012,18,8,2039,3,1,0,1,Moderate
8/19/2039,33.7,73,413.3,Karachi,9,0,1007,19,8,2039,4,0,1,0,Moderate
8/20/2039,28.3,88,412.1,Karachi,13,0.1,1007,20,8,2039,5,1,0,0,High
8/21/2039,24.9,83,412.4,Karachi,12,0.1,1011,21,8,2039,6,1,0,0,High
8/22/2039,30.6,81,413.2,Karachi,14,0.1,1016,22,8,2039,0,1,1,0,High
8/23/2039,29.2,77,418.9,Karachi,16,0.1,1008,23,8,2039,1,1,0,1,Moderate
8/24/2039,29.2,85,414.9,Karachi,10,0.5,1007,24,8,2039,2,1,0,0,High
8/25/2039,26.7,76,410.7,Karachi,9,0,1011,25,8,2039,3,0,0,0,Moderate
8/26/2039,29.4,84,421.9,Karachi,14,0.1,1015,26,8,2039,4,1,0,1,High
8/27/2039,27.2,76,411.6,Karachi,6,0.2,1008,27,8,2039,5,1,0,0,Moderate
8/28/2039,29.7,77,413.2,Karachi,15,0,1009,28,8,2039,6,0,0,0,Moderate
8/29/2039,22.3,84,418.9,Karachi,16,0,1013,29,8,2039,0,0,0,1,High
8/30/2039,26.7,84,416.2,Karachi,7,0.1,1013,30,8,2039,1,1,0,1,High
8/31/2039,33.2,83,413.6,Karachi,15,0.1,1009,31,8,2039,2,1,1,0,High
9/1/2039,25.7,75,411.3,Karachi,15,0,1013,1,9,2039,3,0,0,0,Moderate
9/2/2039,26.2,78,412.1,Karachi,7,0.1,1012,2,9,2039,4,1,0,0,Moderate
9/3/2039,26.7,81,412.3,Karachi,17,0.1,1010,3,9,2039,5,1,0,0,High
9/4/2039,24.4,76,415,Karachi,8,0.1,1013,4,9,2039,6,1,0,0,Moderate
9/5/2039,21.4,87,415.6,Karachi,7,0.1,1012,5,9,2039,0,1,0,1,High
9/6/2039,27.3,68,414.6,Karachi,11,0.1,1007,6,9,2039,1,1,0,0,Moderate
9/7/2039,28.4,76,414.9,Karachi,17,0.1,1014,7,9,2039,2,1,0,0,Moderate
9/8/2039,27.8,77,411.8,Karachi,19,0.1,1011,8,9,2039,3,1,0,0,Moderate
9/9/2039,27.6,66,415.9,Karachi,10,0.1,1014,9,9,2039,4,1,0,1,Moderate
9/10/2039,28.1,73,418.8,Karachi,17,0.1,1010,10,9,2039,5,1,0,1,Moderate
9/11/2039,31.1,83,414.5,Karachi,12,0.2,1011,11,9,2039,6,1,1,0,High
9/12/2039,27.4,80,414.5,Karachi,6,0.1,1011,12,9,2039,0,1,0,0,Moderate
9/13/2039,26.3,88,415.2,Karachi,6,0.1,1012,13,9,2039,1,1,0,1,High
9/14/2039,27.2,88,418.4,Karachi,5,0,1015,14,9,2039,2,0,0,1,High
9/15/2039,29.7,82,412.3,Karachi,9,0.2,1011,15,9,2039,3,1,0,0,High
9/16/2039,32.2,82,419.4,Karachi,11,0.1,1010,16,9,2039,4,1,1,1,High
9/17/2039,26.1,80,416.3,Karachi,13,0.1,1013,17,9,2039,5,1,0,1,Moderate
9/18/2039,28.3,67,415.1,Karachi,9,0.1,1011,18,9,2039,6,1,0,1,Moderate
9/19/2039,29,73,418.6,Karachi,15,0,1019,19,9,2039,0,0,0,1,Moderate
9/20/2039,25,81,411.5,Karachi,15,0.1,1011,20,9,2039,1,1,0,0,High
9/21/2039,28.1,83,416.6,Karachi,5,0,1014,21,9,2039,2,0,0,1,High
9/22/2039,23.6,81,416.3,Karachi,7,0.1,1013,22,9,2039,3,1,0,1,High
9/23/2039,22.7,76,412.2,Karachi,12,0,1004,23,9,2039,4,0,0,0,Moderate
9/24/2039,29.1,85,416.4,Karachi,7,0,1008,24,9,2039,5,0,0,1,High
9/25/2039,26.8,87,415.8,Karachi,11,0,1009,25,9,2039,6,0,0,1,High
9/26/2039,28.6,85,414.5,Karachi,14,0.1,1006,26,9,2039,0,1,0,0,High
9/27/2039,27.9,85,417.6,Karachi,7,0.1,1009,27,9,2039,1,1,0,1,High
9/28/2039,25.1,77,413.3,Karachi,6,0,1006,28,9,2039,2,0,0,0,Moderate
9/29/2039,27.9,85,415.8,Karachi,16,0.1,1007,29,9,2039,3,1,0,1,High
9/30/2039,24.3,81,414.6,Karachi,17,0.1,1011,30,9,2039,4,1,0,0,High
10/1/2039,32.2,83,413.2,Karachi,14,0,1016,1,10,2039,5,0,1,0,High
10/2/2039,23.9,82,416.5,Karachi,18,0,1006,2,10,2039,6,0,0,1,High
10/3/2039,27.4,79,414.4,Karachi,10,0,1006,3,10,2039,0,0,0,0,Moderate
10/4/2039,24.9,76,410.6,Karachi,6,0.2,1008,4,10,2039,1,1,0,0,Moderate
10/5/2039,29.7,80,409.6,Karachi,14,0.2,1010,5,10,2039,2,1,0,0,Moderate
10/6/2039,27,85,417.4,Karachi,18,0.1,1005,6,10,2039,3,1,0,1,High
10/7/2039,26.4,78,411.3,Karachi,9,0.1,1008,7,10,2039,4,1,0,0,Moderate
10/8/2039,30.6,84,415.8,Karachi,9,0.1,1008,8,10,2039,5,1,1,1,High
10/9/2039,28.1,84,415.2,Karachi,9,0,1011,9,10,2039,6,0,0,1,High
10/10/2039,29.5,79,413.9,Karachi,10,0.2,1011,10,10,2039,0,1,0,0,Moderate
10/11/2039,25.1,87,420.9,Karachi,7,0,1010,11,10,2039,1,0,0,1,High
10/12/2039,23.8,78,415.5,Karachi,14,0.1,1009,12,10,2039,2,1,0,1,Moderate
10/13/2039,28.3,88,417.3,Karachi,9,0.1,1008,13,10,2039,3,1,0,1,High
10/14/2039,27,82,415.9,Karachi,12,0.1,1010,14,10,2039,4,1,0,1,High
10/15/2039,29.9,80,414.3,Karachi,8,0.1,1007,15,10,2039,5,1,0,0,Moderate
10/16/2039,27.8,76,414.9,Karachi,18,0.1,1015,16,10,2039,6,1,0,0,Moderate
10/17/2039,28.6,80,419.4,Karachi,9,0,1006,17,10,2039,0,0,0,1,Moderate
10/18/2039,23.1,79,418.3,Karachi,19,0,1008,18,10,2039,1,0,0,1,Moderate
10/19/2039,33.7,74,420.9,Karachi,19,0.2,1013,19,10,2039,2,1,1,1,Moderate
10/20/2039,27.5,79,415.7,Karachi,5,0.1,1009,20,10,2039,3,1,0,1,Moderate
10/21/2039,30.1,76,412.4,Karachi,5,0.2,1012,21,10,2039,4,1,1,0,Moderate
10/22/2039,25.5,83,413.7,Karachi,12,0.1,1015,22,10,2039,5,1,0,0,High
10/23/2039,28.9,87,411.4,Karachi,6,0.1,1012,23,10,2039,6,1,0,0,High
10/24/2039,24.1,74,417.3,Karachi,14,0.1,1006,24,10,2039,0,1,0,1,Moderate
10/25/2039,29.4,89,413.2,Karachi,14,0,1007,25,10,2039,1,0,0,0,High
10/26/2039,26.9,79,405.8,Karachi,11,0.1,1009,26,10,2039,2,1,0,0,Moderate
10/27/2039,28.1,75,422.4,Karachi,11,0.2,1011,27,10,2039,3,1,0,1,Moderate
10/28/2039,30.1,84,413.3,Karachi,15,0.2,1014,28,10,2039,4,1,1,0,High
10/29/2039,24.3,78,413.3,Karachi,18,0.1,1008,29,10,2039,5,1,0,0,Moderate
10/30/2039,25.9,80,420,Karachi,13,0.1,1009,30,10,2039,6,1,0,1,Moderate
10/31/2039,29.4,78,411.4,Karachi,5,0.2,1009,31,10,2039,0,1,0,0,Moderate
11/1/2039,34.3,76,418.4,Karachi,6,0.1,1009,1,11,2039,1,1,1,1,Moderate
11/2/2039,27.6,84,413.2,Karachi,18,0.2,1014,2,11,2039,2,1,0,0,High
11/3/2039,29.8,79,411,Karachi,5,0.1,1010,3,11,2039,3,1,0,0,Moderate
11/4/2039,27.7,73,420.1,Karachi,5,0.2,1010,4,11,2039,4,1,0,1,Moderate
11/5/2039,33.8,83,417.8,Karachi,15,0,1013,5,11,2039,5,0,1,1,High
11/6/2039,22.8,74,417.8,Karachi,8,0.1,1015,6,11,2039,6,1,0,1,Moderate
11/7/2039,28.3,74,416.1,Karachi,12,0,1010,7,11,2039,0,0,0,1,Moderate
11/8/2039,23.1,86,416.8,Karachi,14,0.1,1014,8,11,2039,1,1,0,1,High
11/9/2039,20.5,74,411.3,Karachi,12,0.1,1015,9,11,2039,2,1,0,0,Moderate
11/10/2039,28.9,68,415.3,Karachi,16,0,1010,10,11,2039,3,0,0,1,Moderate
11/11/2039,28.4,83,412.2,Karachi,16,0.1,1008,11,11,2039,4,1,0,0,High
11/12/2039,27.1,78,410.8,Karachi,15,0,1017,12,11,2039,5,0,0,0,Moderate
11/13/2039,27.7,79,416.2,Karachi,19,0,1013,13,11,2039,6,0,0,1,Moderate
11/14/2039,37.3,78,418.5,Karachi,13,0,1010,14,11,2039,0,0,1,1,Moderate
11/15/2039,27.2,81,413.8,Karachi,6,0.1,1012,15,11,2039,1,1,0,0,High
11/16/2039,29.5,76,414.4,Karachi,17,0,1007,16,11,2039,2,0,0,0,Moderate
11/17/2039,26.1,87,411.6,Karachi,11,0,1013,17,11,2039,3,0,0,0,High
11/18/2039,28.9,73,415,Karachi,16,0,1005,18,11,2039,4,0,0,0,Moderate
11/19/2039,27.3,82,417.3,Karachi,18,0,1013,19,11,2039,5,0,0,1,High
11/20/2039,26.8,83,417.4,Karachi,8,0,1008,20,11,2039,6,0,0,1,High
11/21/2039,33.5,76,416.6,Karachi,7,0.1,1005,21,11,2039,0,1,1,1,Moderate
11/22/2039,31.5,75,413.1,Karachi,16,0.1,1004,22,11,2039,1,1,1,0,Moderate
11/23/2039,28.4,85,413,Karachi,8,0.3,1009,23,11,2039,2,1,0,0,High
11/24/2039,21.1,75,417.4,Karachi,8,0,1012,24,11,2039,3,0,0,1,Moderate
11/25/2039,26.9,77,417.4,Karachi,7,0.2,1006,25,11,2039,4,1,0,1,Moderate
11/26/2039,36.1,84,414.5,Karachi,13,0,1006,26,11,2039,5,0,1,0,High
11/27/2039,27.3,80,413.7,Karachi,12,0,1009,27,11,2039,6,0,0,0,Moderate
11/28/2039,31.3,71,418.5,Karachi,18,0,1012,28,11,2039,0,0,1,1,Moderate
11/29/2039,32.3,89,413.9,Karachi,16,0,1013,29,11,2039,1,0,1,0,High
11/30/2039,28.7,77,417.2,Karachi,14,0.1,1010,30,11,2039,2,1,0,1,Moderate
12/1/2039,25.5,78,414.6,Karachi,18,0.2,1013,1,12,2039,3,1,0,0,Moderate
12/2/2039,20.7,81,411.9,Karachi,16,0.2,1012,2,12,2039,4,1,0,0,High
12/3/2039,30.1,83,419.8,Karachi,16,0.3,1009,3,12,2039,5,1,1,1,High
12/4/2039,25.6,90,415.4,Karachi,6,0.2,1013,4,12,2039,6,1,0,1,High
12/5/2039,28.5,72,412.9,Karachi,7,0.1,1006,5,12,2039,0,1,0,0,Moderate
12/6/2039,24.3,84,410.8,Karachi,17,0.1,1011,6,12,2039,1,1,0,0,High
12/7/2039,27.2,84,411.1,Karachi,14,0.2,1007,7,12,2039,2,1,0,0,High
12/8/2039,28.1,79,413.9,Karachi,11,0.1,1010,8,12,2039,3,1,0,0,Moderate
12/9/2039,28.8,84,420.8,Karachi,9,0,1014,9,12,2039,4,0,0,1,High
12/10/2039,24.7,85,413.2,Karachi,5,0.1,1011,10,12,2039,5,1,0,0,High
12/11/2039,31.6,73,419.3,Karachi,5,0.1,1010,11,12,2039,6,1,1,1,Moderate
12/12/2039,26.2,89,414.6,Karachi,16,0.1,1011,12,12,2039,0,1,0,0,High
12/13/2039,23,72,411.5,Karachi,12,0.2,1012,13,12,2039,1,1,0,0,Moderate
12/14/2039,27.7,74,413.6,Karachi,10,0.1,1016,14,12,2039,2,1,0,0,Moderate
12/15/2039,28.1,79,411.2,Karachi,8,0.3,1012,15,12,2039,3,1,0,0,Moderate
12/16/2039,28.5,90,412.4,Karachi,7,0.2,1008,16,12,2039,4,1,0,0,High
12/17/2039,32.1,78,412.3,Karachi,17,0,1009,17,12,2039,5,0,1,0,Moderate
12/18/2039,27.3,80,409.3,Karachi,13,0,1007,18,12,2039,6,0,0,0,Moderate
12/19/2039,27.6,87,419.5,Karachi,13,0,1006,19,12,2039,0,0,0,1,High
12/20/2039,24.7,78,415.6,Karachi,16,0.2,1003,20,12,2039,1,1,0,1,Moderate
12/21/2039,30.5,74,412.9,Karachi,8,0,1009,21,12,2039,2,0,1,0,Moderate
12/22/2039,28.6,78,415.7,Karachi,15,0.1,1006,22,12,2039,3,1,0,1,Moderate
12/23/2039,26.7,87,412.5,Karachi,12,0.1,1010,23,12,2039,4,1,0,0,High
12/24/2039,22.3,80,407,Karachi,8,0.1,1008,24,12,2039,5,1,0,0,Moderate
12/25/2039,32.3,90,423.9,Karachi,12,0,1007,25,12,2039,6,0,1,1,High
12/26/2039,24.3,84,415.6,Karachi,11,0,1004,26,12,2039,0,0,0,1,High
12/27/2039,26.2,77,413.2,Karachi,18,0,1009,27,12,2039,1,0,0,0,Moderate
12/28/2039,29.1,80,409.2,Karachi,16,0.1,1005,28,12,2039,2,1,0,0,Moderate
12/29/2039,24.4,76,410.5,Karachi,10,0,1012,29,12,2039,3,0,0,0,Moderate
12/30/2039,23.5,77,420,Karachi,11,0.2,1011,30,12,2039,4,1,0,1,Moderate
12/31/2039,21.6,100,419.5,Karachi,10,0,1009,31,12,2039,5,0,0,1,High
1/1/2040,30.2,85,417.3,Karachi,15,0.1,1014,1,1,2040,6,1,1,1,High
